Hedgehog signaling regulates myelination in the peripheral nervous system through primary cilia.,"cilia,signaling,peripheral nervous system,myelination,nervous,saltatory conduction,myelination,Hh,axons,inhibitor,myelin,cells,Schwann cells,myelin,Hh,signaling,signaling,SCs,DRG,myelination,SCs,agonist,Hh,SCs,nervous,signaling,myelination,Hh,peripheral nervous system,signaling molecules,DRG,cilia,Hedgehog,cilia,neurons,Myelination,myelin,SCs,SCs,cilia,nervous,Hh,cilia,primary cilium,SCs,mouse,ganglion,signaling,myelin formation,myelination,dorsal root ganglion,formation,SCs,PNS,desert hedgehog,nervous system,PNS,impulse,myelination",22101064
An In Vitro Model of Charcot-Marie-Tooth Disease Type 4B2 Provides Insight Into the Roles of MTMR13 and MTMR2 in Schwann Cell Myelination.,"Tooth,Schwann Cell,Myelination,Charcot-Marie-Tooth Disease,MTMR2,Cell,Myelin,mice,CMT4B,mice,phosphatase activity,demyelinating peripheral neuropathy,PI3K-C2β,mice,CMT4B2,cell,nerve,Mtmr2,myelin,proteins,mutant,myelin,PI3K,ganglion,vacuolar protein sorting,myelination,Myelin sheaths,protein,CMT4B2,expression,MTMR2,PI 3-kinases,Charcot-Marie-Tooth Disorder Type 4B,trafficking,mice,SC-DRGs,phosphoinositide,myelin,mouse,sup,PI 3-phosphatase,Mtmr2,Schwann cell,vacuolar protein sorting 34,CMT4B1,Mtmr2,myelin outfoldings and kinases,pathology,CMT4B2,myotubularin-related (MTMR) proteins 2,dorsal root ganglion,nerves,myelin",30419760
Antenatal Corticosteroid Exposure Disrupts Myelination in the Auditory Nerve of Preterm Sheep.,"Myelination,Corticosteroid,Sheep,Auditory Nerve,ACS,development,fetus,Antenatal corticosteroids,ACS,corticosteroids",29669335
Mechanical plasticity during oligodendrocyte differentiation and myelination.,"oligodendrocyte,oligodendrocyte differentiation,myelination,transformations,extracellular,Oligodendrocyte,nervous,oligodendrocyte,oligodendrocyte,cells,cells,axons,cell membrane protrusions,oligodendrocytes,oligodendrocyte,cell,membrane,extracellular matrix,parenchyma,central nervous system,myelination,oligodendrocyte differentiation,protrusions",28940651
Axo-glial communication through neurexin-neuroligin signaling regulates myelination and oligodendrocyte differentiation.,"glial,Axo,myelination,oligodendrocyte,neuroligin,signaling,oligodendrocyte differentiation,protein,axon,glial,axons,ECD,signaling pathway,NL3,protein,glial,blocking,pathway,development,NL,signaling,signaling,signaling,signaling,regulation,autism,axo,NL3 mRNA,pathway,Myelination,differentiation,NL,binding,autism,NL3,NL,axo,protein,peptide,NL,expressed,protein,glial,axo,blocking,GLIA,axo,glial,mRNA,synaptic connectivity,cells,differentiation,axo-glial NX-NL3,myelination,blocking,differentiation,white matter,neuroligin,NL,NL",26119281
"Soluble neuregulin-1 has bifunctional, concentration-dependent effects on Schwann cell myelination.","myelination,Schwann cell,neuregulin-1,cell,protein,myelination,Nrg1,Nrg1,extracellular signal-regulated kinase,neurons,myelination,membrane,Erk,signaling,c-Jun,Nrg1,paracrine,cell,Schwann cell,cell,Nrg1,myelination,myelination,Nrg1,paracrine,cell,Schwann cell development,Schwann cell,myelination,membrane,neuron,myelination,myelination,neurons,mitogen,Nrg1,Nrg1,Nrg1,Nrg1 type II,Nrg1 type II,Schwann cell,Schwann cell,neurons,Nrg1,cell,Nrg1,myelination,Mek,expression,myelination,neuregulin-1,paracrine,growth,signaling,extracellular,paracrine,Schwann cell,myelination,signaling,mitogen-activated protein kinase kinase",20427670
Effects of aging on the myelination of the optic nerve in rats.,"myelination,aging,rats,optic nerve,white matter,Cognitive decline,nervous,central nervous system,demyelination,aging,CNS",30260726
Effects of Ascorbic Acid on Osteopontin Expression and Axonal Myelination in the Developing Cerebellum of Lead-Exposed Rat Pups.,"Ascorbic Acid,Osteopontin,Cerebellum,Rat,Myelination,Expression,Ascorbic acid,binds,ascorbic acid,ascorbic acid,oligodendrocytes,myelin-associated glycoprotein,cerebellum,cells,expression,ascorbic acid,malformation,lead acetate,myelin,water,development,Ascorbic acid,postnatal day,calcium,OPN,drinking,Purkinje cells,rats,cerebellum,Purkinje cell layer,myelination,myelination,cerebellum,ascorbic acid,ascorbic acid,cells,myelin sheath,ascorbic acid,myelin,cerebellum,Purkinje cells,protein,OPN,blood,glycoprotein,cerebellum,Osteopontin,binding,oral,PND",30893812
Waves of Maturation and Senescence in Micro-structural MRI Markers of Human Cortical Myelination over the Lifespan.,"Human,Myelination,Maturation,Cortical,demyelination,myelination,reaching,brain,human,fitted,growth,myelination,myelin,growth,cortical,growth,growth",30590439
The mechanical importance of myelination in the central nervous system.,"nervous,myelination,central nervous system,development,white substance,brains,White matter,maturation,tissue,demyelinating disorders,white matter,Neurons,myelin,myelin,brain,brain,axons,myelin,brain tissue,stiffness,aging,myelination,tissue,maturation,central nervous system,white matter,layer,stiffness,nervous,neurons,brains,tissue,myelin,biomarker,stiffness,white matter,white matter,stiffness,multiple sclerosis,stiffness,myelin,gray matter,neurodegeneration,stiffness,neurons",28462864
Signaling mechanisms regulating myelination in the central nervous system.,"central nervous system,Signaling,myelination,nervous,myelin maintenance,repair,CNS,myelination,development,signaling,intracellular,extracellular,multiple sclerosis,repair,myelination,pathways,oligodendrocytes,extracellular matrix,central nervous system,myelin,extracellular,demyelination,nervous system,central nervous system myelination,Axon,myelin,signaling,nervous,myelination,myelin,myelin,myelination",23558589
Monocarboxylate transporter 1 in Schwann cells contributes to maintenance of sensory nerve myelination during aging.,"myelination,sensory nerve,Schwann cells,cells,Monocarboxylate transporter 1,aging,Monocarboxylate,mice,SC MCT1,mice,monocarboxylate,myelin,conduction velocity,maturation,sup,hypomyelination,lipid metabolism,aging,Cre,nerve maturation,myelin-associated glycoprotein,cell,peripheral nerve,peripheral nerves,SC,expression,mitochondrial,SCs,MCT1,SCs,sphingomyelin,metabolism,SC,c-Jun,expression,MCT1,sup,mating,mice,Schwann cell,protein,myelin,MCT1,neurotrophin,SC,monocarboxylate transporter 1,aging,mice,glycoprotein,p75-neurotrophin receptor,lipid,mice",31453649
"Loss of Cntnap2 Causes Axonal Excitability Deficits, Developmental Delay in Cortical Myelination, and Abnormal Stereotyped Motor Behavior.","Cntnap2,Cortical,Excitability,Myelination,Developmental Delay,mice,behaviors,nodes of Ranvier,white matter,Cntnap2,nodes,action potentials,Kv1-family potassium channels,gene encoding Caspr2,myelination,Contactin-associated protein-like 2,brain,CNTNAP2,Caspr2,myelination,mutant,white matter,potassium,axons,Cntnap2 mutant,mice,protein,Cntnap2 mutant,mutant,CNTNAP2,myelinated,CNTNAP2,brain,mouse",29300891
"Polytherapy with a combination of three repurposed drugs (PXT3003) down-regulates Pmp22 over-expression and improves myelination, axonal and functional parameters in models of CMT1A neuropathy.","CMT1A,Pmp22,neuropathy,myelination,expression,nerve,pathways,axons,PMP22,Pmp22 mRNA,development,possess,mice,rats,CMT1A,murine,impairment,neuroprotection,Pmp22,CMT1A,orphan disease,synergism,Charcot-Marie-Tooth disease type 1A,CMT1A,myelination,hydrochloride,mRNA expression,overexpression,myelination,mRNA,cells,neurons,nerve conduction,regeneration,myelin,nerve,clonal,baclofen,naltrexone,mRNA,Schwannoma,motor peripheral neuropathy,D-sorbitol,Pmp22,remyelination,Mpz mRNA,Schwann cells,CMT1A,Schwann cells,targeting,Pmp22,cells,PMP22,CMT1A,Mpz,regeneration,cells,CMT1A,fibres,myelination,rat,cell,myelination,nerve,cellular,Pmp22 mRNA,Tooth,rats,recover,cell line",25491744
VCAM1 acts in parallel with CD69 and is required for the initiation of oligodendrocyte myelination.,"myelination,CD69,VCAM1,oligodendrocyte,CD69,expressed,myelin sheath,myelin,mice,immune system,membranes,VCAM1,VCAM1,mutant,myelination,regulation,ligand,CNS,oligodendrocytes,myelination,CD69,mice,myelin,VCAM1 ligand,oligodendrocytes,VCAM1,plasma membranes,VCAM1,myelin,immune system,Oligodendrocytes,myelination,plasma,CD69,axons,mice",27876794
Astrocytes in myelination and remyelination.,"remyelination,myelination,Astrocytes,astrocytes,regeneration,astrocytes,oligodendrocyte,signalling,Astrocytes,microglia,blood,nervous,cells,myelin,homeostasis,white matter,central nervous system,central nervous system,macrophages,crosstalk,central nervous system development,myelin formation,blood-brain barrier,remyelination",31589903
Adenosine Actions on Oligodendroglia and Myelination in Autism Spectrum Disorder.,"Adenosine,Oligodendroglia,Myelination,Autism Spectrum Disorder,glutamate,ASD,ASD,development,oligodendroglia,adenosine,neuroprotection,adenosine,serotonin,epilepsy,Autism spectrum disorder,hypomyelination,adenosine,ASD,hypomyelination,ASD,Adenosine,impairment,neurotransmitters,dopamine,oligodendroglia,myelination,neurodevelopmental disorder,ASD,myelination,adenosine",30581380
Brain-derived neurotrophic factor promotes central nervous system myelination via a direct effect upon oligodendrocytes.,"central nervous system,central nervous system myelination,oligodendrocytes,Brain,CNS,brain,BDNF,BDNF,TrkB,myelination,neurons,phosphorylation,signalling,development,BDNF,oligodendrocytes,myelination,mice,expression,p75NTR,oligodendrocyte,brain-derived neurotrophic factor,nervous,signalling,CNS,myelination,myelination,myelination,TrkB,BDNF,oligodendrocytes,BDNF,central nervous system,neurons,myelination,dorsal root ganglia,BDNF,CNS,oligodendrocytes,CNS,BDNF,BDNF,development,myelination,activating oligodendroglial TrkB-FL receptors,myelination,cells,mice,p75NTR,extracellular",21242670
Spontaneous optic nerve compression in the osteopetrotic (op/op) mouse: a novel model of myelination failure.,"mouse,optic nerve compression,myelination,optic nerve,cells,axons,optic nerves,axons,P30,oligodendrocytes,oligodendrocyte,progenitor cells,oligodendrocyte,nerve conduction,progenitor cells,myelination,mice,myelin,mice,optic canal,stenosis,nerves,atrophic,nerve,cells,FITC,myelination,lost,axons,optic nerve,development,P30,nerve,axons,optic nerve,intracranial,myelination,optic nerve,nerve,nerve,myelination,Myelination,mouse,nerve,ischemia,optic canal,albumin,myelinated,nerves,growth",23426679
Altered myelination in the Niemann-Pick type C1 mutant mouse.,"mutant,myelination,mouse,MBP,MBP,Npc1 gene,protein,cerebellum,mouse,lysosomal,myelin,expression,hindbrain,forebrain,mice,Niemann-Pick type C1,proteins,myelination,Npc1 mutant,Myelin,Npc1,brain,midbrain,myelin,expression,NPC1,myelin proteins,myelin genes and proteins,myelin basic protein,impairment,mutant,mouse brain,Npc1,myelination,proteins,Npc2 gene,Npc1,storage,lysosomal storage disorder,myelin,brain",29956298
"Cell-autonomous requirement of TDP-43, an ALS/FTD signature protein, for oligodendrocyte survival and myelination.","ALS,oligodendrocyte,Cell,FTD,myelination,TDP,protein,myelin,oligodendrocytes,TDP,necroptosis,RIPK1,mice,cells,synapses,cell,myelination,spinal cord,TDP,motor neurons,motor neurons,regeneration,glial,myelination,TDP-43,oligodendrocytes,oligodendrocytes,white matter,glia,myelin,TDP-43,TDP,frontotemporal dementia,oligodendrocyte,oligodendrocyte,NG2,FTD,TDP,mice,cord,TDP,expression,oligodendrocytes,proliferation,TDP,exerts,amyotrophic lateral sclerosis,pathogenesis,glia,neurons,oligodendrocytes,TDP,oligodendrocytes,white matter,gray matter,TDP,ALS",30373824
Introducing axonal myelination in connectomics: A preliminary analysis of g-ratio distribution in healthy subjects.,"myelination,myelination,pathology,axon,myelinated axon,myelin,sensory functions,brain,brain structure,myelination,myelinated",28917698
Regulation of Peripheral Myelination through Transcriptional Buffering of Egr2 by an Antisense Long Non-coding RNA.,"Regulation,Myelination,Egr2,Transcriptional,peripheral nerve,demyelination,ganglion,ERK1/2,myelination,expression,gene expression,nervous,Egr2-AS-RNA,signaling,peripheral nervous system,inhibition,Egr2,transcription,ERK1,EZH2,oligonucleotide,YY1,sciatic nerve,antisense long non-coding RNA,AGO2,Egr2-AS-RNA,Egr2-AS-RNA,Egr2-AS-RNA using oligonucleotide GapMers,EGR2,Egr2 mRNA,regulation,AGO1,expression,sciatic nerve,protein,Egr2-AS-RNA,PNS,binding,expression,demyelination,Egr2-AS-RNA,YY1,mRNA,Egr2 promoter,Egr2-AS,Ectopic expression,Egr2 transcript,DRG,Egr2,dorsal root ganglion",28834756
"Zeb2 is essential for Schwann cell differentiation, myelination and nerve repair.","nerve,myelination,Zeb2,Schwann cell,repair,Schwann cell differentiation,myelination,peripheral nerve,Zeb2,myelin,Oct6,'inhibitor,repair,cells,finger,remyelination,nerve,Sox2,membranes,Sox10,transcriptional,peripheral nerve,Egr2,maturation,Mice,peripheral neuropathy,cells,Zeb2,cells,expression,Schwann cells,differentiation,Schwann cells,myelination,Zeb2,Zeb2,transcriptional repression,Schwann cell,cells,Schwann cells,Schwann cells,cells,inhibitors,nerve regeneration,Krox20,Sip1,zinc-finger protein Zeb2,zinc,myelination,protein,Schwann cell development,mice,sorting,Zeb2",27294512
The Drainage of Interstitial Fluid in the Deep Brain is Controlled by the Integrity of Myelination.,"Myelination,Interstitial Fluid,Brain,Drainage,brain,rat,myelin,caudate nucleus,impaired,fiber,tracts,interstitial fluid,ISF,demyelination,movement,brain,compact myelin,drainage,cortex,drainage,fascicle,drainage,myelin,thalamus,myelin,AQP4,brain,rats,homeostasis,drainage,myelin,brain,drainage,nucleus,ISF",31595193
"Intraventricular hemorrhage induces deposition of proteoglycans in premature rabbits, but their in vivo degradation with chondroitinase does not restore myelination, ventricle size and neurological recovery.","ventricle,rabbits,Intraventricular,chondroitinase,Intraventricular hemorrhage,proteoglycans,myelination,extracellular matrix,hydrocephalus,chondroitinase ABC (ChABC),rabbit,expression,Intraventricular,aggrecan,brevican,myelination,NG2,IVH,maturation,NG2,ChABC,forebrain,IVH,oligodendrocytes,IVH,expression,Chondroitin sulfate,brain,proteoglycans,brain,extracellular,Intraventricular hemorrhage,ChABC,IVH,ChABC,IVH,myelination,rabbit,hydrocephalus,chondroitinase ABC,oligodendrocyte,ChABC,myelination,maturation,gliosis,white matter,human",23474192
Neonatal influenza virus infection affects myelination in influenza-recovered mouse brain.,"virus infection,mouse,myelination,influenza,influenza virus,mouse brain,protein,infection,myelin,influenza,hypomyelination,hippocampus,hippocampal,cerebellum,influenza infection,myelin basic protein,oligodendrocyte,expression,mRNA,myelin,mice,infection,hippocampus,central nervous system,myelination,nerve fiber,infection,cerebellum,myelin sheath,MBP,nervous,mice,MBP,neurons,MBP,influenza virus,mouse,brain cell,influenza infection,infection,mice,infection,respiratory symptoms,Influenza infection,mouse brain,MBP,Influenza infection,mice,brain,influenza virus,Influenza,Influenza,neurological effects,Mice,mouse,mouse brain,influenza,brains,protein,influenza,zoonosis,virus infection,mice,Influenza virus,upregulation,children,influenza,expression,infection,myelination,influenza,Tissues,cell",30173495
CEACAM1 expression in oligodendrocytes of the developing rat brain shows a spatiotemporal relation to myelination and is altered in a model of encephalopathy of prematurity.,"rat brain,expression,CEACAM1,encephalopathy,rat,oligodendrocytes,myelination,inflammation,T-cell receptor,myelination,expression,B-cell receptor,myelination,CEACAM1,cell,oligodendrocytes,immunoglobulin superfamily,myelination,CEACAM1,myelination,immunoglobulin,antigen,epidermal growth factor receptor,oligodendrocytes,oligodendrocytes,CEACAM1,B-cell,Toll-like receptor 4,Toll-like receptor 2,T-cell,rat,expressed,children,expression,brain,cell adhesion,hyperoxia,CEACAM1,hyperoxia,differentiation,inflammation,founder,CEACAM1,rat brain,'carcinoembryonic antigen-related cell adhesion molecules,proliferation,epidermal growth factor,encephalopathy,myelination,CEACAM1,tissues,CEACAM1,CEACAM1,vascular endothelial growth factor,expressed,protein,vascular endothelial growth factor receptor",23651919
"The atypical Guanine-nucleotide exchange factor, dock7, negatively regulates schwann cell differentiation and myelination.","nucleotide,schwann cell,schwann cell differentiation,Guanine,Guanine-nucleotide exchange factor,myelination,Rho,cells,nervous,myelin sheath,Schwann cell differentiation,Rho family guanine-nucleotide exchange factor,c-Jun N-terminal kinase,guanine-nucleotide exchange factor,Schwann cell differentiation,GEF,differentiation,Schwann cell,myelination,Cdc42,Rho GTPases,Rac,cells,myelination,JNK,Schwann cell migration,Schwann cell,sciatic nerves,Schwann cell differentiation,myelination,myelination,Schwann cell,cells,myelin,Schwann cells,expression,Rho GTPases,Rho-kinase,peripheral nervous system,Schwann cell,Schwann cells,myelination,development,Schwann cell,Cdc42,signaling,transgenic mice,Schwann cells,Rac,Schwann cell migration,myelin,myelination,dibutyryl cAMP",21880919
The Rules of Attraction in Central Nervous System Myelination.,"Central Nervous System Myelination,Central Nervous System,glia,myelin,oligodendrocytes,axons,cellular,development,myelin,CNS,conduction,cells,action potentials,axons,myelination,targeting,axons,Oligodendrocytes,myelin,targeted,CNS,cellular,myelin,central nervous system,myelination,nervous,CNS",30374292
Abnormal myelination in the spinal cord of PTPα-knockout mice.,"spinal cord,cord,mice,myelination,receptor complex,contactin,myelination,extracellular,spinal cord,myelination,membrane,cord,myelinated,myelin sheaths,neurons,oligodendrocyte,axons,cord,cord,spinal cord,myelin,Fyn,spinal cord,spinal cord,Fyn tyrosine kinase,axons,myelination,cord,oligodendrocytes,axons,tyrosine,myelinated,formation,formation",23934023
Adenomatous polyposis coli regulates radial axonal sorting and myelination in the PNS.,"myelination,PNS,sorting,Adenomatous polyposis coli,myelination,β-catenin,impaired,cells,cells,hindlimb,proliferative,Wnt signaling pathway,signal transduction pathway,Schwann cell differentiation,expression,formation,differentiation,axonal conduction,PNS,APC,sciatic nerves,expressed,PNS,APC,sorting,myelination,Schwann cells,peripheral nervous system,myelination,Schwann cells,PNS,cells,lamellipodia,APC,weakness,sorting,Schwann cells,Schwann cells,cells,cells,mice,Cre,adenomatous polyposis coli,tumor,APC,protein,cells,Schwann cell,APC,Schwann cell,cell processes,cytoskeleton,APC,signaling pathway,APC loss,APC,tumor suppressor,mouse,nervous,lox",27226321
Internode length is reduced during myelination and remyelination by neurofilament medium phosphorylation in motor axons.,"phosphorylation,Internode,neurofilament,axons,myelination,remyelination,phosphorylation,nodes of Ranvier,serine,NF-M,internode,sensory nerve,remyelination,myelin,axon,remyelination,neurofilament,internode,myelination,phosphorylation,conduction velocity,nodes,remyelination,glutamate,myelination,phosphorylation,phosphorylation,motor nerve,internode,phosphorylation,NF-M,phosphorylation,serine,axons,internode,demyelination,mice,Schwann cells,NF-M KSP,internode,cells,NF-H,neurofilament medium,internode,internode,lysine,phosphorylation,NF-M,NF-M,KSP serine residues,nerve structure,neurofilament,development,ethidium bromide,internode,remyelination,axons,conduction velocity,internode,conduction",29772247
Combinatorial actions of Tgfβ and Activin ligands promote oligodendrocyte development and CNS myelination.,"myelination,CNS,oligodendrocyte,Activin,oligodendrocyte development,Tgfβ,proliferation,transforming growth factor-β,ActB,differentiation,spinal cord,cord,spinal cord white matter,oligodendrocyte development,arm,maturation,Tgfβ,pathways,arm,maturation,Tgfβ1,bone,signaling,oligodendrocyte,proliferation,myelin formation,maturation,neural tube,activin,myelin,cell,myelin,cord,ActB,proliferation,myelination,Activins,oligodendrocytes,myelination,CNS,spinal cords,Tgfβ1,oligodendrocyte,oligodendrocyte,recover,spinal cord,oligodendrocytes,embryos,activin B,myelination,development,MAP kinase,ActB,embryonic,oligodendrocyte development,apoptosis,oligodendrocyte,MAP kinase,proteins,ActB,growth,oligodendrocyte,neuron,oligodendrocyte,ActB,myelination,signaling,mouse,ActB,mice,cord",24917498
The scales and tales of myelination: using zebrafish and mouse to study myelinating glia.,"scales,glia,mouse,zebrafish,myelination,development,mouse,axons,zebrafish,Evolution,Myelin,regeneration,Myelin,glial cell,zebrafish,lipid,conduction,myelination,myelination,cell,action potentials,myelination",26498880
Rac1 controls Schwann cell myelination through cAMP and NF2/merlin.,"cell,cAMP,Rac1,Schwann cell,myelination,NF2,cAMP,cAMP,cAMP,myelination,deficit,myelin,cAMP,arrested,Rac1-CKO,E-cadherin,effector,peripheral nervous system,axons,Rac1 conditional knock-out,Rac1-CKO,myelination,mice,myelin,NF2,SCs,cAMP,myelin formation,myelination,phosphorylation,cells,mice,Rac1,SCs,mice,NF2,SCs,peripheral nervous system development,expression,Rac1,NF2,NF2,Rac1,signaling,mice,myelination,Rac1,myelin,myelination,Rac1-CKO SCs,regulation,Rac1-CKO,Rac1-CKO,p21,rolipram,phosphorylation,Schwann cells",23197717
A simple electrical stimulation cell culture system on the myelination of dorsal root ganglia and Schwann cells.,"dorsal root ganglia,Schwann cells,cell,myelination,cells,formation,dorsal root ganglia,Schwann cells,cell,axons,myelin,cells,growth,myelin",31124698
Fingolimod impedes Schwann cell-mediated myelination: implications for the treatment of immune neuropathies?,"Fingolimod,myelination,neuropathies,cell,Schwann cell,nervous,agonist,myelination,Fingolimod,FTY720,central nervous system,sphingosine-1-phosphate,FTY720,oligodendrocytes,S1P,multiple sclerosis",22751954
PRMT5-mediated regulation of developmental myelination.,"myelination,PRMT5,regulation,histone,OLs,histone acetyltransferases,differentiation,cells,histone,targeting,cell cycle,lysine,oligodendrocyte,oligodendrocyte,cell,histone H4R3,methyl,differentiation,acetylation,PRMT5,myelin,histone modifications,myelination,histone arginine methylation,histone arginine methyl-transferase PRMT5,inhibition,mice,nervous,arginine,central nervous system,p53,histone,histone,myelination,inhibition,methylation,proliferation,oligodendrocyte differentiation,differentiation,histone,Prmt5,histone H4R3,hypomyelination,arginine,cross-talk,histone,acetylation,oligodendrocyte,Oligodendrocytes,methylation,PRMT5",30026560
Quantitative Assessment of Normal Fetal Brain Myelination Using Fast Macromolecular Proton Fraction Mapping.,"Proton,Fast,Fetal Brain,Myelination,proton,fetal brain,targeted,myelination,Fast,proton,myelin",29748201
Cellular mechanisms of adaptive myelination: bridging the gap between animal studies and human cognition.,"Cellular,human,myelination,cognition,human,myelin,learning,oligodendrocytes,myelination,learning,learning,humans,learning,white matter,human,white matter,neuroplasticity",27447089
The Transcriptional Activator Krüppel-like Factor-6 Is Required for CNS Myelination.,"Myelination,Transcriptional,Factor-6,CNS,Klf6,nuclear import factor importin-α5,myelination,gp130,axis,Klf6,mice,gp130,transcriptional,inactivation,gp130 family,apoptosis,Klf6,axis,nuclear import,maturation,oligodendrocyte,oligodendrocyte differentiation,Klf6,gp130,gp130-Klf-importin,mice,apoptosis,myelination,gp130,differentiation,Klf6,differentiation,chromatin,inactivation,myelination,expression,Growth,Krüppel-like factor-6,gp130 factors,CNS,oligodendrocyte,gp130,trafficking,maturation arrest,CNS,nexus,differentiation,transcriptional,Klf6,maturation arrest,signaling,maturation",27213272
"Compound heterozygous variants in PGAP1 causing severe psychomotor retardation, brain atrophy, recurrent apneas and delayed myelination: a case report and literature review.","brain,PGAP1,apneas,brain atrophy,myelination,facial dysmorphism,biosynthesis,glycosylphosphatidylinositol,intellectual disability,PGAP1, a protein,PGAP1,glycosylphosphatidylinositol,myelination,autosomal,PGAP1 gene,endoplasmic reticulum,facial,pathway,reticulum,protein,proteins,PGAP1",27206732
"Prenatal LPS-exposure--a neurodevelopmental rat model of schizophrenia--differentially affects cognitive functions, myelination and parvalbumin expression in male and female offspring.","expression,parvalbumin,LPS,rat,myelination,schizophrenia,myelination,LPS,Parv,myelination,cells,rats,LPS,LPS,entorhinal cortex,prepulse inhibition,parvalbumin,PPI,LPS,lipopolysaccharide,PPI,brain regions,impaired,pathology,memory,immunoreactivity,hippocampus,expression,memory,LPS,fiber,infection,LPS,PPI,prefrontal cortex,LPS,schizophrenia,infection,Parv,cortical,rats,rats,myelin,steroid hormones,estrogen,LPS,schizophrenia,Parv",25455585
Regulation of prefrontal cortex myelination by the microbiota.,"Regulation,myelination,prefrontal cortex,axons,transcription,prefrontal cortex,upregulation,depression,cortical,myelin,myelination,myelin,social cognition,myelination,myelin-related genes,gene expression,schizophrenia,regulation,regulation,gut,weaning,myelin,PFC,mice,impaired,autism,mice,upregulation,PFC,homeostatic,myelination,PFC,genes linked,pathways,PFC,myelin,psychiatric disorders,cognition",27045844
Myelination-related genes are associated with decreased white matter integrity in schizophrenia.,"white matter,schizophrenia,Myelination,WM,WM,schizophrenia,myelination,WM,oligodendrocytes,white matter,schizophrenia,schizophrenia,schizophrenia,WM,schizophrenia,WM,schizophrenia,expressed,WM,oligodendrocyte,schizophrenia,schizophrenia,brain region,schizophrenia,myelination,myelination",26014434
Phosphorylation of cytohesin-1 by Fyn is required for initiation of myelination and the extent of myelination during development.,"cytohesin-1,myelination,development,Fyn,myelination,Phosphorylation,phosphorylation,small GTPases,Schwann cells,cells,myelination,development,cytohesin-1,GTPase,cell,tyrosine,GEF,guanine nucleotide,myelin,myelin,Fyn,tyrosine phosphorylation,myelination,myelin,guanine nucleotide exchange factor,Src-family kinase,small guanosine triphosphatase,cytohesin-1,cellular,myelination,Fyn,transgenic mice,axons,cytohesin-1,mice,cell morphogenesis,Fyn,targeted,myelination,transgenic mice,cell,tyrosine,GEFs,mice,mutant,cytohesin-1,Schwann cell,phosphorylation,expressed,Arf6,mice",23012656
Focal necrosis and disturbed myelination in the white matter of newborn infants: a tale of too much or too little oxygen.,"white matter,necrosis,myelination,oxygen,Focal necrosis,myelination,Gene regulation,white matter disease,arrested,Mice,hypoxia,transgenic mice,heart,myelination,integration,oxygen,inhibition,oligodendroglia,white matter disease,tension,White matter,response to hyperoxia,white matter disease,white matter,oxygen tension,oxidative stress,oxygen,cells,congenital heart disease,hyperoxia,hypomyelination,White matter disease,oxygen,hypoxia,maturation,decay,cells,white matter,hypoxia,white matter,oligodendrocyte,brain,cells,Mice,cystic periventricular leukomalacia",25629025
Temporal dynamics of myelination in the zebrafish spinal cord.,"spinal cord,myelination,zebrafish,cord,myelination,protein,cord,Mbp,differentiation,myelination,myelination,myelination,zebrafish,development,zebrafish,spinal cord,myelination,migration,zebrafish,expression,growth,myelin basic protein,myelin,cell,oligodendrocyte,axons,olig2,protein,zebrafish,myelin,myelin,remyelination,oligodendrocytes,myelination,zebrafish,myelination",20140960
Remodeling myelination: implications for mechanisms of neural plasticity.,"myelination,neural plasticity,membrane,myelination,nervous,evolution,oligodendrocytes,nervous system,axons,axon,neural plasticity,myelination,neurons,cytoskeletal,transformation,membrane,membrane,rearrangement,membrane,myelination,myelin,membrane,myelin",26814588
Acceleration of conduction velocity linked to clustering of nodal components precedes myelination.,"myelination,conduction velocity,cell adhesion,nodal cell adhesion molecules,formation,secreted,Nav1.2,nodes of Ranvier,secreted,Nav1.6,saltatory conduction,hippocampal,clusters,astrocytes,clusters,axon,formation,neurons,myelin,nodes,Nav isoforms Nav1.1,Nav1.2,neurons,protein,neurons,hippocampal,neurons,oligodendrocyte,myelinated,node,protein,axons,Nav1.2,axonal conduction,Nav1.1,clusters,axons,Nav1.6,myelin,myelination,clusters,neurons,Nav1.6,voltage,proteins,myelination,oligodendrocytes,CNS",25561543
"Emerging Role of Schwann Cells in Neuropathic Pain: Receptors, Glial Mediators and Myelination.","Glial,Schwann Cells,Myelination,Neuropathic Pain,Cells,glial cells,development,neuropathic pain,expressed,cells,growth,nerve,cells,Schwann cells,cells,neuropathic pain,cells,cells,glial cells,neuropathic pain,CNS,cells,cells,nerve,astrocytes,medicine,central nervous system,Neuropathic pain,Schwann cells,nerve,nociceptive neurons,nervous,Schwann cells,neuropathic pain,glial,microglia,cells,Schwann cells",30971897
